partition,output
0.18773069558015767,Dry Ridge|KY|41035|38.7049|-84.6237|10785
0.1877656343714085,Lansing|KS|66043|39.2502|-94.8994|10787
0.18780057964060337,Morro Bay|CA|93442|35.3795|-120.8447|10789
0.18783553138774228,Wise|VA|24293|36.975|-82.5947|10791
0.18787050256871338,Homosassa|FL|34448|28.788|-82.568|27123
0.18790547698865648,Lehigh Acres|FL|33973|26.602|-81.7311|84918
0.18794046112551566,Oakdale|LA|71463|30.8172|-92.664|10801
0.1879754549792909,Totowa|NJ|07512|40.9048|-74.2168|10804
0.18801046826689835,Gridley|CA|95948|39.3532|-121.7137|10810
0.1880454815545058,Kennebunk|ME|04043|43.3881|-70.5478|10810
0.18808051103697335,Fruitland Park|FL|34731|28.8639|-81.8998|10815
0.1881155405194409,Charleston|WV|25311|38.349|-81.5993|116525
0.1881505764798525,Lake Worth|FL|33449|26.6048|-80.2149|215808
0.18818561567923614,Bath|ME|04530|43.9062|-69.8266|10818
0.1882206678345079,Glendale|AZ|85305|33.5291|-112.2482|280389
0.18825573294566775,San Antonio|TX|78255|29.6701|-98.6873|1595797
0.18829080129579961,Ripon|WI|54971|43.8454|-88.8424|10827
0.1883258826018196,Poteet|TX|78065|29.0994|-98.6241|10831
0.18836097038578364,Dayton|OH|45404|39.7862|-84.1622|479994
0.18839607760357985,Gretna|NE|68028|41.1345|-96.2458|10839
0.18843118806034806,Wyoming|MN|55092|45.3364|-92.9675|10840
0.18846629851711627,Lacombe|LA|70445|30.322|-89.9297|10840
0.18850141221285652,Cloverdale|CA|95425|38.7931|-123.0074|10841
0.18853654534242892,Sausalito|CA|94965|37.8601|-122.4946|10847
0.18857167847200132,Blairsville|PA|15717|40.4413|-79.2533|10847
0.1886068180795178,Somers Point|NJ|08244|39.3223|-74.6008|10849
0.18864198035983845,North Port|FL|34288|27.0498|-82.1288|62009
0.18867714587913112,Millersville|PA|17551|39.9982|-76.3566|10857
0.18871231463739582,Santa Barbara|CA|93109|34.4038|-119.7194|132916
0.18874749635154864,Kill Devil Hills|NC|27948|36.0088|-75.6757|10862
0.18878267806570145,Winnsboro|TX|75494|32.9146|-95.2726|10862
0.18881787921368642,Davenport|IA|52802|41.5164|-90.6141|102516
0.18885308683961544,Peru|IL|61354|41.333|-89.1265|10870
0.1888883106604046,Dobbs Ferry|NY|10522|41.0118|-73.8665|10875
0.1889235409591378,Metter|GA|30439|32.401|-82.0607|10877
0.18895877449684303,Prince George|VA|23875|37.2333|-77.2747|10878
0.18899401451249231,Lehigh Acres|FL|33972|26.6492|-81.6167|84918
0.18902926424505767,Saluda|SC|29138|34.0175|-81.7754|10883
0.18906452693351114,Portland|OR|97210|45.5303|-122.7033|841711
0.18909980581682476,Palm Bay|FL|32908|27.9816|-80.6894|104966
0.18913508793911038,South Bend|IN|46613|41.6546|-86.2479|145459
0.189170370061396,Pfafftown|NC|27040|36.1669|-80.3798|10893
0.18920565542265366,Elizabeth|PA|15037|40.2656|-79.8568|10894
0.18924094078391132,Bainbridge|GA|39817|30.9381|-84.5934|22176
0.18927622938414101,Athens|GA|30607|34.007|-83.4278|116272
0.1893115179843707,Charleston|SC|29401|32.7795|-79.9371|195110
0.1893468098235724,Littlestown|PA|17340|39.7495|-77.1003|10896
0.18938211137969022,Dallastown|PA|17313|39.9124|-76.6535|10899
0.18941741941375206,Carthage|NY|13619|43.9791|-75.6013|10901
0.18945274364267403,Burgaw|NC|28425|34.5487|-77.9403|10906
0.18948808406645615,Floyds Knobs|IN|47119|38.351|-85.8996|10911
0.18952344392407042,Sierra Madre|CA|91024|34.1651|-118.0519|10917
0.18955881349860076,Library|PA|15129|40.2932|-79.996|10920
0.1895941830731311,Commerce|GA|30529|34.2134|-83.448|17672
0.1896295558866335,Landenberg|PA|19350|39.7696|-75.7807|10921
0.18966493841705195,Denver|CO|80216|39.7835|-104.9669|990452
0.1897003209474704,Duluth|MN|55812|46.8106|-92.0767|116688
0.1897357067168609,Donaldsonville|LA|70346|30.1018|-90.997|10925
0.18977110868111152,Louisville|KY|40242|38.2785|-85.594|736284
0.18980651712330618,Tell City|IN|47586|37.9655|-86.7457|10932
0.18984193852138895,High Springs|FL|32643|29.841|-82.6156|10936
0.18987737611433186,Peoria|IL|61607|40.6321|-89.6903|142158
0.18991281370727478,Somerville|TN|38068|35.2772|-89.3918|10941
0.18994827397302189,Springville|AL|35146|33.7386|-86.4394|10948
0.189983737477741,Kershaw|SC|29067|34.5578|-80.5546|10949
0.1900192204162923,Wrentham|MA|02093|42.0617|-71.3396|10955
0.1900547065938156,Strasburg|VA|22657|38.9884|-78.3386|11317
0.19009019601031094,Jackson|KY|41339|37.4868|-83.2913|10957
0.19012569838269439,Grand Junction|CO|81506|39.1032|-108.5491|103017
0.1901612331447981,Laurel|MT|59044|45.6745|-108.769|10971
0.1901967808627899,Philadelphia|PA|19129|40.0118|-75.1861|1526206
0.19023233505872578,Americus|GA|31719|32.0833|-84.2975|26996
0.19026789897157773,Waterford|NY|12188|42.81|-73.6995|10980
0.1903034661234017,Norfolk|MA|02056|42.1177|-71.3269|10981
0.19033904623111378,Berkeley|CA|94708|37.8918|-122.2604|118592
0.19037462633882585,West Liberty|KY|41472|37.9762|-83.1982|10985
0.190410212924482,Salem|NJ|08079|39.5591|-75.4521|10987
0.19044580598808217,Ottawa|OH|45875|41.0197|-84.1115|10989
0.1904814152465425,Lexington|KY|40513|38.0139|-84.5815|296965
0.19051703098294687,Fort Sill|OK|73503|34.6595|-98.4004|10996
0.19055266291421138,Greensboro|GA|30642|33.5637|-83.1702|11001
0.19058830456239198,Rising Sun|MD|21911|39.6882|-76.0492|11004
0.19062395592748865,Atlanta|TX|75551|33.109|-94.1646|11007
0.19065963320436152,Belding|MI|48809|43.0885|-85.2313|11015
0.19069532019815047,La Pine|OR|97739|43.7091|-121.5194|11018
0.1907310136698835,Terre Haute|IN|47804|39.4937|-87.3945|95238
0.19076674277030878,Pearsall|TX|78061|28.8923|-99.0944|11031
0.1908024751097061,Evansville|IN|47713|37.9623|-87.5577|182901
0.19083820744910343,Irving|TX|75039|32.8697|-96.9389|217883
0.19087393978850076,Ridgefield|NJ|07657|40.8326|-74.0015|11032
0.19090967860584213,Farmington|NM|87402|36.7685|-108.1478|57780
0.19094543361804364,Hamburg|PA|19526|40.5488|-75.9874|11039
0.19098118863024516,Hillsboro|TX|76645|32.0149|-97.1198|11039
0.1910169565983348,Birmingham|AL|35223|33.4995|-86.7268|493806
0.19105273104436846,Beachwood|NJ|08722|39.9302|-74.1961|11045
0.19108850549040213,Prince Frederick|MD|20678|38.5336|-76.5955|11045
0.19112428317540783,Pompton Plains|NJ|07444|40.9655|-74.3016|11046
0.19116008677218974,Goshen|OH|45122|39.2209|-84.1188|11054
0.19119589036897164,Henderson|CO|80640|39.8983|-104.8718|11054
0.19123169720472558,Ephrata|WA|98823|47.2771|-119.5336|11055
0.19126752023533966,Andrews|SC|29510|33.4525|-79.5604|11060
0.1913033497438978,Mariposa|CA|95338|37.4931|-119.9219|11062
0.19133918249142795,Worth|IL|60482|41.6895|-87.7863|11063
0.19137502171690216,Fremont|MI|49412|43.4652|-85.9626|11065
0.1914108674203204,Ridley Park|PA|19078|39.8784|-75.3215|11067
0.19144671636271068,Waller|TX|77484|30.071|-95.9253|11068
0.19148257178304504,Tallulah|LA|71282|32.4326|-91.0645|11070
0.19151843692029547,Geneseo|NY|14454|42.7938|-77.7996|11073
0.1915543052965179,Signal Hill|CA|90755|33.8029|-118.1677|11074
0.19159017691171237,Marianna|FL|32446|30.7996|-85.2293|19837
0.191626067960739,Pittsburgh|PA|15211|40.4295|-80.0144|687276
0.19166196224873766,Berrien Springs|MI|49103|41.948|-86.354|11950
0.19169786949262443,Fort Wayne|IN|46802|41.0707|-85.1543|305409
0.1917337767365112,Lewiston|NY|14092|43.1722|-79.0215|11086
0.19176969045834202,Erie|PA|16507|42.1316|-80.0864|187498
0.19180560741914487,Ocean City|MD|21842|38.3811|-75.1138|11089
0.19184152761891973,Claxton|GA|30417|32.165|-81.908|11090
0.1918774575356107,Frostproof|FL|33843|27.7211|-81.5148|11093
0.19191339716921774,Ilion|NY|13357|43.0064|-75.0484|11096
0.19194934004179678,Pompton Lakes|NJ|07442|40.9993|-74.2876|11097
0.19198528291437583,Struthers|OH|44471|41.0508|-80.5985|11097
0.19202123226489895,Roy|WA|98580|46.956|-122.4483|11099
0.1920572107661703,Sebring|FL|33875|27.4676|-81.4581|50835
0.1920931957453857,Chicago|IL|60601|41.8858|-87.6181|2680484
0.19212918720254515,Santa Barbara|CA|93108|34.4378|-119.6159|132916
0.19216518513764866,Windber|PA|15963|40.2287|-78.8303|11114
0.19220118955069623,Chesterland|OH|44026|41.5344|-81.3421|11116
0.1922372069196319,Crystal Lake|IL|60012|42.2662|-88.3213|59670
0.1922732404834277,Buffalo|NY|14208|42.9154|-78.8505|564824
0.1923092740472235,Carrollton|OH|44615|40.5787|-81.0818|11125
0.1923453076110193,San Antonio|TX|78204|29.4059|-98.5078|1595797
0.19238134441378715,Princess Anne|MD|21853|38.1919|-75.7072|11126
0.192417384455527,Cottondale|AL|35453|33.1767|-87.3871|11127
0.192453440692127,Barbourville|KY|40906|36.8101|-83.8949|11132
0.19248950664564307,Grafton|WV|26354|39.3414|-80.0285|11135
0.19252558231607522,Madison|NC|27025|36.3695|-79.9654|11138
0.19256167742033953,Johnstown|PA|15906|40.3522|-78.9383|71292
0.19259777576357587,Hamilton|AL|35570|34.1534|-88.0085|11145
0.19263387734578422,Lenoir City|TN|37772|35.7883|-84.2188|26526
0.19266999188388068,Russellville|AL|35653|34.5066|-87.7257|19835
0.19270610642197714,Florence|MA|01062|42.3219|-72.6928|11150
0.19274224039390575,Poplar Grove|IL|61065|42.3594|-88.8428|11156
0.1927783776048064,East Hanover|NJ|07936|40.8192|-74.3636|11157
0.19281451481570705,Macedonia|OH|44056|41.3222|-81.4996|11157
0.19285065526557973,Falmouth|ME|04105|43.734|-70.2625|11158
0.19288679571545242,Lima|OH|45806|40.6752|-84.1244|86954
0.19292294588224118,Lake Wales|FL|33853|27.9002|-81.5847|37098
0.19295909928800198,Alexandria|VA|22301|38.82|-77.0589|321490
0.19299525269376278,Willard|OH|44890|41.0628|-82.7288|11162
0.19303141581643965,Miami|FL|33132|25.7867|-80.18|1737737
0.19306757893911652,Gering|NE|69341|41.822|-103.6629|11165
0.1931037647345976,Blue Ridge|GA|30513|34.8555|-84.3281|11172
0.19313995053007865,River Forest|IL|60305|41.8951|-87.8159|11172
0.19317614280350376,Dunlap|TN|37327|35.3842|-85.3925|11174
0.1932123642276771,Medina|NY|14103|43.2184|-78.3874|11183
0.19324858565185044,Danielson|CT|06239|41.7982|-71.8807|11183
0.19328481679293985,Bethalto|IL|62010|38.9074|-90.0344|11186
0.19332105441197334,Tamaqua|PA|18252|40.7983|-75.9735|11188
0.19335729526997883,Williamston|MI|48895|42.6967|-84.2926|11189
0.19339353936695636,Rushville|IN|46173|39.6192|-85.4321|11190
0.19342978670290592,Middleville|MI|49333|42.6932|-85.4759|11191
0.1934660372778275,Norwalk|IA|50211|41.4861|-93.6573|11192
0.1935022910917211,Kathleen|GA|31047|32.4672|-83.6128|11193
0.19353855138355877,Charlotte|NC|28202|35.229|-80.8419|790689
0.19357482463128453,Roanoke|AL|36274|33.2169|-85.4057|11199
0.1936110978790103,Fort Lauderdale|FL|33332|26.0596|-80.4146|711693
0.19364737760468012,Interlachen|FL|32148|29.627|-81.8894|11201
0.19368366704726603,Chillicothe|IL|61523|40.9013|-89.5068|11204
0.19371996296779598,Baton Rouge|LA|70812|30.5052|-91.1181|378909
0.19375627184421404,Bonner Springs|KS|66012|39.0672|-94.9227|11210
0.19379259043754818,Kelseyville|CA|95451|38.9421|-122.7777|11213
0.1938289802882669,Mary Esther|FL|32569|30.4085|-86.7352|11235
0.19386537337795764,Middletown|MD|21769|39.4416|-77.5502|11236
0.19390176970662043,Wood River|IL|62095|38.8643|-90.0875|11237
0.19393819842500348,Amherst|NH|03031|42.8569|-71.6075|11247
0.19397463038235854,Foothill Ranch|CA|92610|33.6748|-117.6649|11248
0.19401106557868564,Southaven|MS|38672|34.9474|-89.9258|46961
0.19404750401398477,Tucson|AZ|85735|32.093|-111.3472|865276
0.1940839424492839,West Harrison|NY|10604|41.0592|-73.7395|11250
0.19412038088458303,Wonder Lake|IL|60097|42.3849|-88.3534|11250
0.19415682903679823,De Queen|AR|71832|34.0442|-94.3386|11253
0.19419328042798548,Pasadena|CA|91105|34.1355|-118.1636|153114
0.19422973829711676,Lakeport|CA|95453|39.047|-122.9328|11256
0.19426619940522008,Springfield|MO|65809|37.1852|-93.2057|219752
0.1943026637522954,Monmouth|OR|97361|44.8377|-123.2512|11258
0.19433913133834277,Knoxville|TN|37924|36.032|-83.8021|391389
0.1943756054023342,Weston|MA|02493|42.3589|-71.3001|11261
0.19441208594426967,Knox|IN|46534|41.2809|-86.6082|11263
0.19444856648620515,Rusk|TX|75785|31.8136|-95.0965|11263
0.19448505026711266,Douglas|GA|31535|31.4551|-82.8561|28758
0.19452153728699217,Benton|IL|62812|38|-88.9227|11265
0.1945580243068717,Big Stone Gap|VA|24219|36.8581|-82.7627|11265
0.19459451780469528,Sheboygan Falls|WI|53085|43.7266|-87.8242|11267
0.19463101454149087,Pittsburgh|PA|15207|40.4003|-79.9338|687276
0.19466751775623053,Burkburnett|TX|76354|34.086|-98.5708|11270
0.1947040339268583,Louisville|TN|37777|35.8375|-84.0089|11274
0.1947405533364581,Scottsdale|AZ|85262|33.7752|-111.7791|268597
0.194777085701946,Cornelia|GA|30531|34.5209|-83.5453|11279
0.19481362454537793,Princeton|IL|61356|41.3629|-89.427|11281
0.1948501666277819,Bainbridge|GA|39819|30.9039|-84.569|22176
0.1948867119491579,Roosevelt|UT|84066|40.3102|-110.0108|11283
0.19492325727053392,Spring City|PA|19475|40.1765|-75.5697|11283
0.19495980583088196,Topeka|KS|66606|39.0583|-95.7095|163415
0.19499637058609012,Lubbock|TX|79404|33.526|-101.8333|254282
0.19503294181924233,Oxford|MA|01540|42.1128|-71.8687|11291
0.1950695227693106,Winnfield|LA|71483|31.9214|-92.6366|11294
0.19510610695835093,Sainte Genevieve|MO|63670|37.8655|-90.1752|11295
0.19514270410327936,Chanute|KS|66720|37.6749|-95.457|11299
0.1951793012482078,Canton|NY|13617|44.5924|-75.1628|11299
0.19521590487108026,Johnstown|CO|80534|40.3355|-104.9236|11301
0.19525251173292477,Bridgeport|TX|76426|33.187|-97.781|11302
0.1952891218337413,Albany|NY|12211|42.713|-73.7739|151022
0.19532573517352986,Dublin|VA|24084|37.0989|-80.6697|11304
0.19536235175229044,Tyngsboro|MA|01879|42.6724|-71.4158|11305
0.19539899424282725,Mims|FL|32754|28.6974|-80.8663|11313
0.19543563673336406,Mexia|TX|76667|31.6784|-96.4952|11313
0.1954722857018449,Charlotte|NC|28203|35.2081|-80.8583|790689
0.19550893467032576,Aldie|VA|20105|38.9577|-77.6038|11315
0.19554559011675066,Corry|PA|16407|41.9226|-79.6567|11317
0.19558224556317555,Belle Mead|NJ|08502|40.4483|-74.6557|11317
0.19561891072651655,Sedona|AZ|86336|34.8266|-111.7506|17669
0.19565557912882955,Duncansville|PA|16635|40.4262|-78.4383|11321
0.19569225400908663,Clinton|NY|13323|43.0586|-75.3808|11323
0.1957289321283157,Monticello|NY|12701|41.6516|-74.7007|11324
0.1957656232034329,El Paso|TX|79901|31.7584|-106.4783|749635
0.1958023142785501,Kansas City|MO|64113|39.0123|-94.5938|545147
0.19583900859263934,Morrow|OH|45152|39.3476|-84.1181|11329
0.19587570290672857,Cullowhee|NC|28723|35.2409|-83.1475|11329
0.19591240045978983,Havana|FL|32333|30.6092|-84.4143|11330
0.1959491012518231,Princeton|KY|42445|37.1151|-87.8632|11331
0.19598580204385638,Duncan|SC|29334|34.9176|-82.1258|11331
0.19602250931383372,Walhalla|SC|29691|34.8457|-83.0672|11333
0.19605921658381106,Clarksville|MD|21029|39.2125|-76.9515|11333
0.1960959270927604,Leicester|NC|28748|35.6498|-82.7106|11334
0.1961326408406818,Wallington|NJ|07057|40.8536|-74.1079|11335
0.19616935458860318,San Angelo|TX|76905|31.4647|-100.39|103927
0.1962060845313847,River Edge|NJ|07661|40.9265|-74.0392|11340
0.1962428241910823,Broken Bow|OK|74728|34.027|-94.7623|11343
0.196279576806668,Grants|NM|87020|35.0998|-107.8502|11347
0.19631633913916977,Paris|TX|75462|33.6805|-95.4905|34942
0.19635311118858764,Ione|CA|95640|38.3324|-120.9418|11353
0.19638988647697753,Tuba City|AZ|86045|36.1037|-111.2686|11354
0.19642667796022756,Redwood City|CA|94065|37.5331|-122.2486|104429
0.1964634726824496,Saddle River|NJ|07458|41.0443|-74.0981|11360
0.19650029007747583,Rogersville|MO|65742|37.131|-93.0964|11367
0.1965371107114741,Garnet Valley|PA|19060|39.852|-75.5007|11368
0.19657394106238843,Burbank|CA|91502|34.1745|-118.3059|106841
0.1966107746522748,Smithfield|UT|84335|41.8403|-111.8528|11372
0.1966476114811332,Saint Louis|MO|63147|38.7139|-90.2375|927396
0.1966844515489636,Pittsburgh|PA|15232|40.4525|-79.9319|687276
0.1967212980947381,White Plains|NY|10601|41.033|-73.7652|69870
0.19675814464051258,Lowell|AR|72745|36.2433|-94.0827|11376
0.19679500090320315,Titusville|PA|16354|41.6382|-79.6855|11379
0.19683186364383776,La Vernia|TX|78121|29.3509|-98.113|11381
0.1968687296234444,Hoquiam|WA|98550|46.9823|-123.8842|11382
0.19690559560305104,Erie|PA|16511|42.1553|-80.0177|187498
0.1969424648216297,Timmonsville|SC|29161|34.1012|-79.9378|11383
0.1969793405181524,Salem|IL|62881|38.6264|-88.9481|11385
0.19701622269261918,Bath|PA|18014|40.7551|-75.4086|11387
0.19705311458400201,Dudley|MA|01571|42.0489|-71.8932|11390
0.19709001619230093,Tremonton|UT|84337|41.7016|-112.1813|11393
0.19712692751751593,Swansboro|NC|28584|34.6991|-77.135|11396
0.19716386475450715,Miles City|MT|59301|46.4075|-105.8332|11404
0.1972008084694424,Scottsdale|AZ|85266|33.7669|-111.9182|268597
0.1972377780961539,Smiths|AL|36877|32.5201|-85.1|11414
0.19727474772286538,Geneseo|IL|61254|41.4688|-90.1711|11414
0.19731171734957687,Roxboro|NC|27573|36.4059|-78.9737|25787
0.1973486902152604,Dansville|NY|14437|42.57|-77.7109|11415
0.19738567927580403,Dayton|OH|45402|39.7563|-84.1895|479994
0.19742266833634767,Fredericktown|MO|63645|37.4906|-90.3362|11420
0.1974596573968913,Wallingford|PA|19086|39.8871|-75.3721|11420
0.19749665617435103,Woodville|TX|75979|30.7585|-94.3669|11423
0.19753365819078278,Iron Mountain|MI|49801|45.8219|-88.0683|11424
0.19757066020721453,Portsmouth|VA|23702|36.8035|-76.327|95535
0.19760766546261832,Austin|TX|78721|30.2721|-97.6868|940359
0.1976446707180221,Felton|DE|19943|39.0225|-75.5829|11425
0.19768168245136994,Anniston|AL|36206|33.7191|-85.8389|52019
0.19771870714060588,Beaufort|NC|28516|34.758|-76.6228|11431
0.19775573506881386,Umatilla|FL|32784|28.9254|-81.6801|11432
0.19779277919188196,Suncook|NH|03275|43.1604|-71.4179|11437
0.19782983303186613,Hyattsville|MD|20781|38.9506|-76.9347|150988
0.19786689334979435,South Dartmouth|MA|02748|41.5665|-70.9843|11442
0.19790396014566664,Gilmer|TX|75644|32.7246|-94.9714|21222
0.19794102694153892,Chester|VA|23836|37.3475|-77.3386|44523
0.19797810021535525,Pagosa Springs|CO|81147|37.2523|-107.0385|11446
0.19801517348917158,Wichita|KS|67235|37.7149|-97.499|409656
0.19805226295784806,Prestonsburg|KY|41653|37.661|-82.7636|11451
0.19808935242652453,Brownfield|TX|79316|33.1698|-102.2762|11451
0.19812645809006113,Slatington|PA|18080|40.7345|-75.6186|11456
0.19816356699256976,Santa Rosa Beach|FL|32459|30.3659|-86.2458|11457
0.1982006758950784,Cedar Creek|TX|78612|30.0966|-97.4976|11457
0.19823778803655906,Kansas City|KS|66112|39.116|-94.764|150224
0.19827490017803973,Fairfield|AL|35064|33.4735|-86.9183|11458
0.19831202527540848,Little Rock|AR|72227|34.7757|-92.3724|214454
0.19834916656763737,Fulton|MS|38843|34.2745|-88.3793|11467
0.19838630785986627,Newport|AR|72112|35.5988|-91.2571|11467
0.19842344915209517,Robinson|IL|62454|39.007|-87.7484|11467
0.19846060016124015,Smithville|MO|64089|39.3917|-94.5592|11470
0.19849775440935716,Spencer|IN|47460|39.2891|-86.7789|11471
0.19853491189644618,Portland|OR|97232|45.5287|-122.6363|841711
0.19857209529531142,Camp Verde|AZ|86322|34.5697|-111.8551|11480
0.1986092819331487,Storrs Mansfield|CT|06268|41.7997|-72.2478|21325
0.19864647504893002,Essexville|MI|48732|43.6069|-83.8217|11483
0.19868368112059945,Hayward|WI|54843|45.9552|-91.2783|11487
0.19872091958198915,Scappoose|OR|97056|45.7655|-122.8928|11497
0.19875815804337885,Pepperell|MA|01463|42.6689|-71.5934|11497
0.19879539974374055,Morrilton|AR|72110|35.1692|-92.7354|11498
0.1988326446830743,Weatherford|TX|76088|32.8478|-97.8606|65228
0.1988698961003521,Sarasota|FL|34240|27.339|-82.3473|232625
0.19890715075660192,Marksville|LA|71351|31.1396|-92.0831|11502
0.1989444118907958,Wellington|OH|44090|41.1712|-82.2269|11504
0.1989816762639617,Atlanta|GA|30337|33.6428|-84.4618|900273
0.1990189406371276,Plant City|FL|33567|27.922|-82.1216|74490
0.19905620824926554,Cuero|TX|77954|29.091|-97.2812|11506
0.1990934791003755,New Orleans|LA|70116|29.9686|-90.0646|382333
0.19913075319045748,Paterson|NJ|07513|40.907|-74.1529|146199
0.19916802728053945,Omaha|NE|68112|41.3296|-95.9597|518429
0.19920530460959346,Carver|MA|02330|41.8883|-70.7678|11509
0.1992425851776195,Washington|DC|20024|38.8759|-77.016|601723
0.1992798722235896,Edgerton|WI|53534|42.8386|-89.0642|11512
0.1993171625085317,Edgewater|NJ|07020|40.8317|-73.9738|11513
0.19935445279347383,Pueblo|CO|81006|38.2446|-104.5318|151815
0.19939174955636,Tampa|FL|33602|27.9614|-82.4597|717255
0.19942905603616223,Quincy|WA|98848|47.1976|-119.8459|11518
0.19946636251596447,Beaumont|TX|77708|30.14|-94.1604|142692
0.19950366899576671,New Boston|TX|75570|33.4619|-94.4375|11518
0.19954098843145707,Tuttle|OK|73089|35.2674|-97.7446|11522
0.1995783532127558,Grinnell|IA|50112|41.7421|-92.7344|11536
